Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2024,"Nick Gonzales","PIT",101,0,0,0,0.175257731,0.168316831,0.484536082,0.652852913,0.309278351,0.106382978,7.913516941531635,-3.9008228079834213,0.26219149509278855,63.54888460937447,27490
2024,"Ha-Seong Kim","SDP",138,0,0,0,0.132352941,0.130434782,0.411764705,0.542199487,0.279411764,0.05511811,6.274061638160909,-9.868303564146792,0.22133099946422854,42.31034766083132,27506
2024,"David Hamilton","BOS",89,0,0,0,0.235955056,0.235955056,0.595505617,0.831460673,0.359550561,0.160493827,13.014265334746453,2.603609515866848,0.3465230545301116,121.75217938293892,27531
2024,"Austin Wells","NYY",117,0,0,0,0.18018018,0.17094017,0.558558558,0.729498728,0.378378378,0.076190476,11.719617921423529,-1.96630040227213,0.2892964782877865,87.2842433881868,27562
2024,"Alec Burleson","STL",174,0,0,0,0.172619047,0.166666666,0.577380952,0.744047618,0.404761905,0.052287581,18.733800331938617,-1.619616662275442,0.29861206090313264,92.11663159929513,27615
2024,"Anthony Volpe","NYY",137,0,0,0,0.154411764,0.153284671,0.5,0.653284671,0.345588236,0.072,11.245693364493446,-4.779698176927967,0.26683037385453273,71.47995635928052,27647
2024,"Vinnie Pasquantino","KCR",188,0,0,0,0.211428571,0.19680851,0.64,0.83680851,0.428571429,0.106508875,24.5434969484343,2.5524487018122124,0.3270451756233865,109.37696626910751,27676
2024,"Michael Massey","KCR",120,0,0,0,0.189655172,0.183333333,0.637931034,0.821264367,0.448275862,0.075471698,15.79088625454196,1.754046948187436,0.3283375600973765,110.28612322773037,27684
2024,"Brett Wisely","SFG",78,0,0,0,0.184210526,0.179487179,0.421052631,0.60053981,0.236842105,0.135135135,5.146171117810207,-3.977774431320233,0.24681624082418588,57.75386120375185,27735
2024,"Pete Crow-Armstrong","CHC",111,0,0,0,0.138888888,0.135135135,0.453703703,0.588838838,0.314814815,0.058823529,6.417432682482273,-6.56664367589566,0.23667568236857922,51.50711451868834,27769
2024,"Jordan Westburg","BAL",124,0,0,0,0.25,0.25,0.806451612,1.056451612,0.556451612,0.122641509,26.907032368156376,12.402298418256702,0.43444332288157556,192.02169709206817,27815
2024,"Colt Keith","DET",140,0,0,0,0.159420289,0.157142857,0.485507246,0.642650103,0.326086957,0.070866141,11.027309549880151,-5.3490029742001255,0.26270691156387327,69.7763116410814,27899
2024,"Jackson Chourio","MIL",128,0,0,0,0.277777777,0.2734375,0.849206349,1.122643849,0.571428572,0.138888888,30.25492276695627,15.282294173511445,0.4585147351026535,197.9016533181057,28806
2024,"Jackson Merrill","SDP",184,0,0,0,0.223463687,0.217391304,0.69273743,0.910128734,0.469273743,0.1,30.103172904002697,8.580019300925766,0.3681122220080832,141.10360292945128,29490
2024,"Colton Cowser","BAL",129,0,0,0,0.3203125,0.317829457,0.9921875,1.310016957,0.671875,0.161904761,38.68015418923069,23.590551934899583,0.5373839611230895,264.43760695936095,29591
2024,"Sal Frelick","MIL",131,0,0,0,0.13076923,0.129770992,0.238461538,0.36823253,0.107692308,0.116279069,-1.0668548481413307,-16.39040442424502,0.15472637788030028,-6.567557406281946,29622
2024,"Hunter Goodman","COL",68,0,0,0,0.242424242,0.235294117,0.863636363,1.09893048,0.621212121,0.054545454,15.15227667926332,7.198067738995757,0.4416934286846834,173.84760199900705,29715
2024,"Zack Gelof","OAK",118,0,0,0,0.221238938,0.211864406,0.725663716,0.937528122,0.504424778,0.07920792,19.86520065201786,6.062308667435914,0.37400752204959675,150.85274597783325,29766
2024,"Jacob Young","WSN",83,0,0,0,0.12345679,0.120481927,0.296296296,0.416778223,0.172839506,0.0875,0.40417391235121614,-9.304639941210661,0.17089479658977094,5.050670685981378,29931
2024,"Seiya Suzuki","CHC",167,0,0,0,0.251533742,0.245508982,0.748466257,0.993975239,0.496932515,0.136986301,31.928356348917326,12.39375498090728,0.40238299769555735,163.0388542007493,30116
